form_id,poultry_establishment_id,collection_date,poultry_type,result,serotype,high_risk,antimicrobial_resistance,antimicrobial_resistance_category
102503749,P5097,2020-07-16,Chicken Parts,false,,,,
102500439,P8466,2020-07-16,Chicken Parts,false,,,,
102500796,P667,2020-07-16,Chicken Parts,false,,,,
102497976,P607,2020-07-16,Chicken Parts,false,,,,
102496933,P5787,2020-07-16,Chicken Parts,false,,,,
102500884,P5842,2020-07-16,Chicken Parts,false,,,,
102497920,P7048,2020-07-16,Chicken Parts,false,,,,
102497730,P7264,2020-07-16,Chicken Parts,false,,,,
102502498,P13584,2020-07-16,Chicken Parts,false,,,,
102504198,P218,2020-07-16,Chicken Parts,false,,,,
102504676,P20088,2020-07-16,Chicken Parts,false,,,,
102504269,P559,2020-07-16,Chicken Parts,false,,,,
102506254,P1235,2020-07-16,Chicken Parts,false,,,,
102501169,P17500,2020-07-16,Chicken Parts,false,,,,
102507009,P19636,2020-07-16,Chicken Parts,false,,,,
102506738,P19953,2020-07-16,Chicken Parts,false,,,,
102503920,P9207,2020-07-16,Chicken Parts,false,,,,
102506882,P4847,2020-07-16,Chicken Parts,false,,,,
102506519,P6070,2020-07-16,Chicken Parts,false,,,,
102505057,P6267,2020-07-16,Chicken Parts,false,,,,
102501374,P20251,2020-07-17,Whole Chicken,false,,,,
102506516,P6070,2020-07-17,Chicken Parts,false,,,,
102500970,P4398,2020-07-17,Ground Chicken,false,,,,
102510512,P8983,2020-07-17,Ground Chicken,false,,,,
102502770,P1542,2020-07-17,Ground Chicken,false,,,,
102504496,P19433,2020-07-17,Chicken Parts,false,,,,
102499179,P2186,2020-07-17,Whole Chicken,false,,,,
102499932,P18414,2020-07-17,Whole Chicken,false,,,,
102499831,P18554,2020-07-17,Chicken Parts,false,,,,
102511279,P244,2020-07-17,Ground Turkey,true,Hadar,true,TET,Highly Important
102502206,P18,2020-07-17,Whole Turkey,false,,,,
102499165,P46826,2020-07-17,Whole Chicken,false,,,,
102500043,P529,2020-07-17,Whole Chicken,false,,,,
102510418,P1325,2020-07-17,Whole Chicken,false,,,,
102498955,P6403A,2020-07-17,Ground Chicken,false,,,,
102497102,P33901,2020-07-17,Chicken Parts,false,,,,
102500976,P19719E,2020-07-17,Chicken Parts,false,,,,
102499145,P244,2020-07-17,Whole Turkey,false,,,,
102500984,P6058,2020-07-17,Whole Chicken,false,,,,
102514295,P687,2020-07-17,Whole Chicken,false,,,,
102504038,P165S,2020-07-17,Whole Chicken,false,,,,
102513568,P165H,2020-07-19,Chicken Parts,false,,,,
102512780,P1949,2020-07-19,Chicken Parts,false,,,,
102513853,P4653A,2020-07-19,Whole Turkey,false,,,,
102502089,P17980,2020-07-19,Whole Chicken,false,,,,
102496037,P758,2020-07-20,Whole Chicken,false,,,,
102505794,P12650,2020-07-20,Chicken Parts,true,Typhimurium,true,FIS TET,Highly Important
102515358,P31843,2020-07-20,Ground Chicken,true,Infantis,true,NAL FIS TET,Highly Important
102504654,P18388,2020-07-20,Ground Chicken,false,,,,
102515700,P17124,2020-07-20,Ground Chicken,false,,,,
102506862,P4846,2020-07-20,Ground Chicken,false,,,,
102502772,P1542,2020-07-20,Ground Chicken,false,,,,
102500837,P9792,2020-07-20,Ground Chicken,false,,,,
102503431,P20887,2020-07-20,Ground Chicken,false,,,,
102499084,P963,2020-07-20,Ground Turkey,true,Typhimurium,true,Pan-Susceptible,Pan-Susceptible
102503559,P32,2020-07-20,Chicken Parts,false,,,,
102500613,P177,2020-07-20,Chicken Parts,false,,,,
102501650,P1250,2020-07-20,Chicken Parts,false,,,,
102509419,P18873,2020-07-20,Chicken Parts,false,,,,
102496312,P687,2020-07-20,Chicken Parts,false,,,,
102507544,P843,2020-07-20,Chicken Parts,false,,,,
102508380,P737,2020-07-20,Chicken Parts,false,,,,
102500731,P1243,2020-07-20,Chicken Parts,false,,,,
102496283,P7987,2020-07-20,Chicken Parts,false,,,,
102498059,P5275,2020-07-20,Chicken Parts,false,,,,
102497041,P9900,2020-07-20,Chicken Parts,false,,,,
102503635,P20245,2020-07-20,Chicken Parts,false,,,,
102503500,P20604,2020-07-20,Chicken Parts,false,,,,
102502989,P56,2020-07-20,Chicken Parts,false,,,,
102498616,P910,2020-07-20,Whole Chicken,false,,,,
102515968,P1284,2020-07-20,Whole Chicken,false,,,,
102501750,P622,2020-07-20,Whole Chicken,false,,,,
102500110,P1201,2020-07-20,Whole Chicken,false,,,,
102506265,P19128,2020-07-20,Whole Chicken,false,,,,
102499618,P810,2020-07-20,Whole Chicken,false,,,,
102506326,P15724,2020-07-20,Whole Chicken,false,,,,
102497571,P20245,2020-07-20,Whole Chicken,false,,,,
102502825,P56,2020-07-20,Whole Chicken,false,,,,
102499242,P764,2020-07-20,Whole Chicken,false,,,,
102499014,P806,2020-07-20,Whole Chicken,false,,,,
102501698,P935,2020-07-20,Whole Chicken,false,,,,
102500217,P1318,2020-07-20,Whole Chicken,false,,,,
102498879,P72,2020-07-20,Whole Chicken,false,,,,
102507093,P481,2020-07-20,Whole Chicken,false,,,,
102498439,P1009,2020-07-20,Whole Chicken,false,,,,
102514744,P218,2020-07-20,Whole Chicken,false,,,,
102498005,P19688,2020-07-20,Whole Chicken,false,,,,
102502025,P6,2020-07-20,Whole Chicken,false,,,,
102498975,P522,2020-07-20,Whole Chicken,false,,,,
102500523,P559,2020-07-20,Whole Chicken,false,,,,
102502632,P1317,2020-07-20,Whole Chicken,false,,,,
102501801,P6651,2020-07-20,Whole Chicken,false,,,,
102511831,P6510,2020-07-20,Whole Chicken,false,,,,
102496824,P6616,2020-07-20,Whole Chicken,false,,,,
102510743,P509,2020-07-20,Whole Chicken,false,,,,
102498068,P247,2020-07-20,Whole Chicken,false,,,,
102498541,P1353,2020-07-20,Whole Chicken,false,,,,
102500699,P6529,2020-07-20,Whole Chicken,false,,,,
102498520,P20826,2020-07-20,Whole Chicken,false,,,,
102514272,P21234,2020-07-20,Whole Chicken,false,,,,
102509875,P32042,2020-07-20,Whole Chicken,false,,,,
102496270,P1949,2020-07-20,Whole Chicken,false,,,,
102497087,P45342,2020-07-20,Whole Chicken,true,Kentucky,false,TET,Highly Important
102501863,P764,2020-07-20,Chicken Parts,false,,,,
102504997,P1096A,2020-07-20,Ground Turkey,false,,,,
102513936,P1015,2020-07-20,Ground Turkey,false,,,,
102499894,P5292,2020-07-20,Ground Turkey,false,,,,
102506584,P1243,2020-07-20,Ground Chicken,false,,,,
102499909,P5292,2020-07-20,Ground Chicken,false,,,,
102511038,P7903,2020-07-20,Chicken Parts,false,,,,
102500794,P39,2020-07-20,Chicken Parts,false,,,,
102497583,P1241,2020-07-20,Chicken Parts,false,,,,
102501768,P2902,2020-07-20,Chicken Parts,false,,,,
102507630,P15735,2020-07-20,Chicken Parts,false,,,,
102505604,P322,2020-07-20,Chicken Parts,false,,,,
102503606,P165S,2020-07-20,Chicken Parts,false,,,,
102496920,P468,2020-07-20,Chicken Parts,false,,,,
102507343,P705,2020-07-20,Chicken Parts,false,,,,
102502662,P13584,2020-07-20,Chicken Parts,false,,,,
102499324,P325,2020-07-20,Chicken Parts,false,,,,
102509197,P5819,2020-07-20,Chicken Parts,false,,,,
102503475,P7091A,2020-07-20,Chicken Parts,false,,,,
102503445,P517,2020-07-20,Chicken Parts,false,,,,
102503855,P912,2020-07-20,Chicken Parts,false,,,,
102502112,P1317,2020-07-20,Chicken Parts,false,,,,
102504629,P6504,2020-07-20,Chicken Parts,false,,,,
102504599,P192,2020-07-20,Chicken Parts,false,,,,
102503658,P7342,2020-07-20,Chicken Parts,false,,,,
102497901,P11509,2020-07-20,Chicken Parts,false,,,,
102503676,P164,2020-07-20,Chicken Parts,false,,,,
102510125,P8139,2020-07-20,Chicken Parts,false,,,,
102508523,P6124,2020-07-20,Chicken Parts,false,,,,
102501220,P4114,2020-07-20,Chicken Parts,false,,,,
102507073,P6090,2020-07-20,Chicken Parts,false,,,,
102500991,P6058,2020-07-20,Chicken Parts,false,,,,
102506356,P9684,2020-07-20,Chicken Parts,false,,,,
102500037,P529,2020-07-20,Chicken Parts,false,,,,
102514771,P1947A,2020-07-20,Chicken Parts,false,,,,
102510975,P31727,2020-07-20,Chicken Parts,false,,,,
102507298,P20699A,2020-07-20,Chicken Parts,false,,,,
102507790,P31884,2020-07-20,Chicken Parts,false,,,,
102512368,P32182,2020-07-20,Chicken Parts,false,,,,
102501592,P32143,2020-07-20,Chicken Parts,false,,,,
102511742,P34308,2020-07-20,Chicken Parts,false,,,,
102511321,P34495,2020-07-20,Chicken Parts,false,,,,
102501603,P34453,2020-07-20,Chicken Parts,false,,,,
102506649,P38463,2020-07-20,Chicken Parts,false,,,,
102511692,P45597,2020-07-20,Chicken Parts,false,,,,
102496338,P46897,2020-07-20,Chicken Parts,false,,,,
102497851,P13369,2020-07-20,Chicken Parts,false,,,,
102510793,P34227,2020-07-20,Chicken Parts,false,,,,
102501665,P912,2020-07-20,Whole Chicken,true,"I4,[5],12:i:-",true,Pan-Susceptible,Pan-Susceptible
102506680,P18978,2020-07-20,Whole Turkey,false,,,,
102513759,P2130,2020-07-20,Whole Turkey,false,,,,
102502605,P7669,2020-07-20,Whole Turkey,false,,,,
102515405,P8727,2020-07-20,Whole Turkey,false,,,,
102498489,P38466,2020-07-20,Whole Turkey,false,,,,
102508760,P34371,2020-07-21,Chicken Parts,false,,,,
102506761,P4121A,2020-07-21,Chicken Parts,false,,,,
102504892,P34195,2020-07-21,Chicken Parts,false,,,,
102504330,P32042,2020-07-21,Chicken Parts,false,,,,
102504004,P33885,2020-07-21,Chicken Parts,false,,,,
102516096,P32145,2020-07-21,Chicken Parts,false,,,,
102507303,P32174,2020-07-21,Chicken Parts,false,,,,
102510992,P7345,2020-07-21,Whole Turkey,false,,,,
102506863,P21494,2020-07-21,Chicken Parts,false,,,,
102499265,P21103,2020-07-21,Chicken Parts,false,,,,
102515460,P1294,2020-07-21,Whole Chicken,false,,,,
102513682,P584,2020-07-21,Whole Chicken,false,,,,
102497581,P19865,2020-07-21,Whole Chicken,false,,,,
102508872,P689,2020-07-21,Whole Chicken,false,,,,
102504368,P13456,2020-07-21,Whole Chicken,false,,,,
102497724,P7264,2020-07-21,Whole Chicken,false,,,,
102497983,P7100,2020-07-21,Whole Chicken,false,,,,
102515361,P544,2020-07-21,Whole Turkey,false,,,,
102499465,P157,2020-07-21,Whole Turkey,false,,,,
102498599,P7174,2020-07-21,Whole Turkey,false,,,,
102511846,P8727,2020-07-21,Whole Turkey,false,,,,
102499508,P961,2020-07-21,Whole Turkey,false,,,,
102500849,P170,2020-07-21,Chicken Parts,false,,,,
102500330,P1250,2020-07-21,Chicken Parts,false,,,,
102515471,P2632,2020-07-21,Chicken Parts,false,,,,
102500725,P2686,2020-07-21,Chicken Parts,false,,,,
102507415,P18873,2020-07-21,Chicken Parts,false,,,,
102496199,P445,2020-07-21,Chicken Parts,false,,,,
102500685,P510,2020-07-21,Chicken Parts,false,,,,
102506460,P737,2020-07-21,Chicken Parts,false,,,,
102501053,P18285,2020-07-21,Chicken Parts,false,,,,
102500301,P17966,2020-07-21,Chicken Parts,false,,,,
102496194,P146,2020-07-21,Chicken Parts,false,,,,
102507345,P705,2020-07-21,Chicken Parts,true,"8,20:-:z6",false,TET,Highly Important
102502124,P9197,2020-07-21,Chicken Parts,true,Infantis,true,GEN NAL FIS TET,Highly Important
102498323,P705,2020-07-21,Whole Chicken,false,,,,
102515668,P425,2020-07-21,Whole Turkey,false,,,,
102502046,P7769,2020-07-21,Whole Turkey,false,,,,
102501865,P764,2020-07-21,Chicken Parts,false,,,,
102501569,P935,2020-07-21,Chicken Parts,false,,,,
102502037,P1249,2020-07-21,Chicken Parts,false,,,,
102498432,P7927,2020-07-21,Chicken Parts,false,,,,
102503541,P20401,2020-07-21,Chicken Parts,false,,,,
102501769,P18395,2020-07-21,Chicken Parts,false,,,,
102498738,P18554,2020-07-21,Chicken Parts,false,,,,
102503568,P1362,2020-07-21,Chicken Parts,false,,,,
102499024,P165M,2020-07-21,Chicken Parts,false,,,,
102497322,P165S,2020-07-21,Chicken Parts,false,,,,
102499050,P7085,2020-07-21,Chicken Parts,false,,,,
102497538,P7100,2020-07-21,Chicken Parts,false,,,,
102508389,P7156,2020-07-21,Chicken Parts,false,,,,
102502889,P27,2020-07-21,Chicken Parts,false,,,,
102497193,P206,2020-07-21,Chicken Parts,false,,,,
102496614,P1137,2020-07-21,Chicken Parts,false,,,,
102504915,P2338,2020-07-21,Chicken Parts,false,,,,
102500229,P4800,2020-07-21,Chicken Parts,false,,,,
102501670,P7091,2020-07-21,Chicken Parts,false,,,,
102509018,P7091,2020-07-21,Chicken Parts,false,,,,
102504515,P20088,2020-07-21,Chicken Parts,false,,,,
102504912,P20106,2020-07-21,Chicken Parts,false,,,,
102502569,P7485,2020-07-21,Chicken Parts,false,,,,
102507448,P17500,2020-07-21,Chicken Parts,false,,,,
102508396,P1353,2020-07-21,Chicken Parts,false,,,,
102516822,P6137A,2020-07-21,Chicken Parts,false,,,,
102503511,P19879,2020-07-21,Chicken Parts,false,,,,
102508164,P18178,2020-07-21,Chicken Parts,false,,,,
102506982,P4153,2020-07-21,Chicken Parts,false,,,,
102503646,P9211,2020-07-21,Chicken Parts,false,,,,
102506523,P18994,2020-07-21,Chicken Parts,false,,,,
102513967,P19782,2020-07-21,Chicken Parts,false,,,,
102501179,P20153,2020-07-21,Chicken Parts,false,,,,
102497529,P6164A,2020-07-21,Chicken Parts,false,,,,
102501758,P1304,2020-07-21,Chicken Parts,false,,,,
102507486,P8422,2020-07-21,Chicken Parts,false,,,,
102514775,P1947A,2020-07-21,Chicken Parts,false,,,,
102496459,P112,2020-07-21,Whole Chicken,false,,,,
102497110,P13369,2020-07-21,Whole Chicken,false,,,,
102503707,P1315,2020-07-21,Whole Chicken,false,,,,
102512148,P322,2020-07-21,Whole Chicken,false,,,,
102501825,P39,2020-07-21,Whole Chicken,false,,,,
102502919,P44121,2020-07-21,Whole Chicken,false,,,,
102505350,P46091,2020-07-21,Whole Chicken,false,,,,
102514291,P45483,2020-07-21,Whole Chicken,false,,,,
102500211,P667,2020-07-21,Whole Chicken,false,,,,
102502827,P56,2020-07-21,Whole Chicken,false,,,,
102503543,P20604,2020-07-21,Whole Chicken,false,,,,
102500225,P19112,2020-07-21,Whole Chicken,false,,,,
102513768,P17340,2020-07-21,Whole Chicken,false,,,,
102500732,P1243,2020-07-21,Whole Chicken,false,,,,
102500692,P510,2020-07-21,Whole Chicken,false,,,,
102497541,P6505,2020-07-21,Whole Chicken,false,,,,
102507437,P1272,2020-07-21,Whole Chicken,false,,,,
102498688,P1257,2020-07-21,Whole Chicken,false,,,,
102504395,P646,2020-07-21,Whole Chicken,false,,,,
102513521,P7345,2020-07-21,Whole Turkey,false,,,,
102513251,P45445,2020-07-21,Chicken Parts,false,,,,
102501409,P46835,2020-07-21,Chicken Parts,false,,,,
102506692,P17065,2020-07-21,Chicken Parts,false,,,,
102511915,P40183,2020-07-21,Whole Chicken,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102498295,P27297,2020-07-21,Whole Chicken,false,,,,
102497386,P47016,2020-07-21,Whole Chicken,false,,,,
102508132,P27389,2020-07-21,Whole Chicken,false,,,,
102515382,P40345,2020-07-21,Whole Chicken,false,,,,
102501646,P44826,2020-07-21,Whole Chicken,false,,,,
102500239,P27389,2020-07-21,Whole Chicken,false,,,,
102500038,P529,2020-07-21,Whole Chicken,false,,,,
102509327,P190,2020-07-21,Ground Turkey,false,,,,
102516231,P7669,2020-07-21,Ground Turkey,false,,,,
102498947,P5837,2020-07-21,Chicken Parts,false,,,,
102507414,P579,2020-07-21,Ground Turkey,false,,,,
102502641,P208,2020-07-21,Chicken Parts,false,,,,
102496458,P112,2020-07-21,Chicken Parts,false,,,,
102505592,P768,2020-07-21,Chicken Parts,false,,,,
102502722,P2178,2020-07-21,Chicken Parts,false,,,,
102498545,P40181,2020-07-21,Chicken Parts,true,Johannesburg,false,Pan-Susceptible,Pan-Susceptible
102499158,P46374,2020-07-21,Chicken Parts,false,,,,
102500627,P51354,2020-07-21,Chicken Parts,false,,,,
102499293,P51345,2020-07-21,Chicken Parts,false,,,,
102502568,P1304,2020-07-21,Whole Chicken,false,,,,
102501538,P1015,2020-07-21,Whole Chicken,false,,,,
102502139,P533,2020-07-21,Whole Chicken,false,,,,
102503488,P20322,2020-07-21,Whole Chicken,false,,,,
102506299,P6529,2020-07-21,Whole Chicken,false,,,,
102499984,P320,2020-07-21,Whole Chicken,false,,,,
102499972,P320,2020-07-21,Whole Chicken,false,,,,
102507796,P19636,2020-07-21,Whole Chicken,false,,,,
102507447,P17500,2020-07-21,Whole Chicken,false,,,,
102503201,P6638,2020-07-21,Whole Chicken,false,,,,
102500953,P6638,2020-07-21,Whole Chicken,false,,,,
102498854,P6616,2020-07-21,Whole Chicken,false,,,,
102506764,P4121A,2020-07-21,Ground Chicken,false,,,,
102502431,P8603,2020-07-21,Ground Chicken,false,,,,
102510121,P8139,2020-07-21,Ground Chicken,false,,,,
102499588,P5916,2020-07-21,Ground Chicken,false,,,,
102500545,P1,2020-07-21,Ground Chicken,false,,,,
102506255,P1235,2020-07-21,Whole Chicken,false,,,,
102498844,P1234,2020-07-21,Chicken Parts,false,,,,
102506779,P18554A,2020-07-21,Chicken Parts,false,,,,
102503282,P45910,2020-07-21,Chicken Parts,false,,,,
102499162,P46826,2020-07-21,Chicken Parts,false,,,,
102499250,P46091,2020-07-21,Chicken Parts,false,,,,
102499685,P5351,2020-07-21,Ground Chicken,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102497486,P548,2020-07-21,Whole Chicken,false,,,,
102508169,P40183,2020-07-21,Chicken Parts,false,,,,
102500339,P2676,2020-07-21,Chicken Parts,false,,,,
102503502,P20604,2020-07-21,Ground Chicken,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102499904,P40059,2020-07-21,Chicken Parts,false,,,,
102502855,P6651,2020-07-21,Whole Chicken,false,,,,
102501803,P6651,2020-07-21,Whole Chicken,false,,,,
102515298,P8727,2020-07-21,Ground Turkey,true,Infantis,true,AMP AXO CHL NAL FIS TET COT,Critically Important
102508309,P308,2020-07-21,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102504632,P6504,2020-07-21,Whole Chicken,false,,,,
102501361,P38511,2020-07-21,Chicken Parts,false,,,,
102515306,P48304,2020-07-21,Whole Chicken,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102501360,P38511,2020-07-21,Chicken Parts,false,,,,
102496738,P38514,2020-07-21,Chicken Parts,false,,,,
102500951,P4398,2020-07-22,Ground Turkey,false,,,,
102503553,P32,2020-07-22,Whole Chicken,false,,,,
102497434,P170,2020-07-22,Whole Chicken,false,,,,
102502429,P476,2020-07-22,Whole Chicken,false,,,,
102501632,P1250,2020-07-22,Whole Chicken,false,,,,
102500761,P1272,2020-07-22,Whole Chicken,false,,,,
102498910,P2632,2020-07-22,Whole Chicken,false,,,,
102496318,P687,2020-07-22,Whole Chicken,false,,,,
102508381,P737,2020-07-22,Whole Chicken,false,,,,
102497512,P7987,2020-07-22,Whole Chicken,false,,,,
102499621,P810,2020-07-22,Whole Chicken,false,,,,
102513564,P17340,2020-07-22,Whole Chicken,false,,,,
102506498,P19514,2020-07-22,Whole Chicken,false,,,,
102503644,P20245,2020-07-22,Whole Chicken,false,,,,
102500809,P667,2020-07-22,Whole Chicken,false,,,,
102500777,P935,2020-07-22,Whole Chicken,false,,,,
102499263,P1249,2020-07-22,Whole Chicken,false,,,,
102502036,P1249,2020-07-22,Whole Chicken,false,,,,
102502029,P7903,2020-07-22,Whole Chicken,false,,,,
102502597,P39,2020-07-22,Whole Chicken,false,,,,
102499697,P727,2020-07-22,Whole Chicken,false,,,,
102504043,P165S,2020-07-22,Whole Chicken,false,,,,
102496875,P468,2020-07-22,Whole Chicken,false,,,,
102496925,P5787,2020-07-22,Whole Chicken,false,,,,
102499052,P7085,2020-07-22,Whole Chicken,false,,,,
102497574,P7101,2020-07-22,Whole Chicken,false,,,,
102499330,P325,2020-07-22,Whole Chicken,false,,,,
102497100,P206,2020-07-22,Whole Chicken,false,,,,
102503448,P517,2020-07-22,Whole Chicken,false,,,,
102497601,P548,2020-07-22,Whole Chicken,false,,,,
102516817,P7485,2020-07-22,Whole Chicken,false,,,,
102503681,P164,2020-07-22,Whole Chicken,false,,,,
102515271,P509,2020-07-22,Whole Chicken,false,,,,
102515569,P7487,2020-07-22,Whole Chicken,false,,,,
102517490,P7487,2020-07-22,Whole Chicken,false,,,,
102508729,P6137A,2020-07-22,Whole Chicken,false,,,,
102506720,P134,2020-07-22,Whole Chicken,false,,,,
102498051,P34308,2020-07-22,Whole Chicken,false,,,,
102498410,P45919,2020-07-22,Whole Chicken,false,,,,
102507049,P46213,2020-07-22,Whole Chicken,false,,,,
102497279,P3,2020-07-22,Whole Chicken,true,Infantis,true,AMP AXO NAL FIS TET,Critically Important
102497649,P45819,2020-07-22,Whole Chicken,true,Agona,true,TET,Highly Important
102500844,P51302,2020-07-22,Whole Chicken,true,Kentucky,false,TET,Highly Important
102517489,P22000,2020-07-22,Ground Turkey,false,,,,
102504604,P244,2020-07-22,Ground Turkey,false,,,,
102499458,P157,2020-07-22,Ground Turkey,false,,,,
102503805,P1049,2020-07-22,Ground Turkey,false,,,,
102515683,P403,2020-07-22,Ground Turkey,false,,,,
102497733,P286,2020-07-22,Ground Turkey,false,,,,
102496504,P4460,2020-07-22,Ground Turkey,false,,,,
102502896,P20204,2020-07-22,Ground Chicken,false,,,,
102515660,P8276,2020-07-22,Ground Chicken,false,,,,
102504833,P6308,2020-07-22,Ground Chicken,false,,,,
102513520,P4934,2020-07-22,Ground Chicken,false,,,,
102506864,P4846,2020-07-22,Ground Chicken,false,,,,
102507275,P5562,2020-07-22,Ground Chicken,false,,,,
102502725,P2178,2020-07-22,Ground Chicken,false,,,,
102504655,P18388,2020-07-22,Ground Chicken,false,,,,
102499910,P5292,2020-07-22,Ground Chicken,false,,,,
102516638,P794,2020-07-22,Ground Chicken,false,,,,
102497138,P18726,2020-07-22,Ground Chicken,false,,,,
102516989,P6744,2020-07-22,Ground Chicken,false,,,,
102507591,P511,2020-07-22,Whole Turkey,true,Infantis,true,NAL FIS TET,Highly Important
102499688,P5351,2020-07-22,Ground Chicken,true,Typhimurium,true,FIS TET,Highly Important
102502962,P177,2020-07-22,Whole Chicken,true,Schwarzengrund,true,Pan-Susceptible,Pan-Susceptible
102517338,P46870,2020-07-22,Ground Turkey,true,Infantis,true,Pan-Susceptible,Pan-Susceptible
102509791,P46319,2020-07-22,Chicken Parts,true,Infantis,true,AMP AXO GEN NAL FIS TET COT,Critically Important
102503533,P32130,2020-07-22,Whole Turkey,false,,,,
102502583,P190,2020-07-22,Whole Turkey,false,,,,
102501541,P1015,2020-07-22,Whole Turkey,false,,,,
102503811,P1049,2020-07-22,Whole Turkey,false,,,,
102497703,P963,2020-07-22,Whole Turkey,false,,,,
102497745,P5533,2020-07-22,Whole Turkey,false,,,,
102503565,P579,2020-07-22,Whole Turkey,false,,,,
102497313,P1009,2020-07-22,Chicken Parts,true,Infantis,true,NAL FIS TET,Highly Important
102516829,P32,2020-07-22,Chicken Parts,false,,,,
102500933,P1480,2020-07-22,Chicken Parts,false,,,,
102510134,P19871,2020-07-22,Chicken Parts,false,,,,
102498724,P445,2020-07-22,Chicken Parts,false,,,,
102502090,P17980,2020-07-22,Chicken Parts,false,,,,
102501675,P19128,2020-07-22,Chicken Parts,false,,,,
102506465,P794,2020-07-22,Chicken Parts,false,,,,
102508519,P272,2020-07-22,Chicken Parts,false,,,,
102497956,P17336,2020-07-22,Chicken Parts,false,,,,
102506323,P15724,2020-07-22,Chicken Parts,false,,,,
102511066,P19112,2020-07-22,Chicken Parts,false,,,,
102499832,P18554,2020-07-22,Chicken Parts,false,,,,
102500648,P18600,2020-07-22,Chicken Parts,false,,,,
102497666,P4653A,2020-07-22,Chicken Parts,false,,,,
102503718,P1315,2020-07-22,Chicken Parts,false,,,,
102500907,P5842,2020-07-22,Chicken Parts,false,,,,
102511828,P6510,2020-07-22,Chicken Parts,false,,,,
102506294,P7342,2020-07-22,Chicken Parts,false,,,,
102499110,P9141,2020-07-22,Chicken Parts,false,,,,
102503449,P164,2020-07-22,Chicken Parts,false,,,,
102507465,P1174,2020-07-22,Chicken Parts,false,,,,
102504700,P4159,2020-07-22,Chicken Parts,false,,,,
102507479,P4187,2020-07-22,Chicken Parts,false,,,,
102510046,P4934,2020-07-22,Chicken Parts,false,,,,
102509677,P11078,2020-07-22,Chicken Parts,false,,,,
102506736,P17967,2020-07-22,Chicken Parts,false,,,,
102507317,P18895,2020-07-22,Chicken Parts,false,,,,
102498550,P20820,2020-07-22,Chicken Parts,false,,,,
102497149,P21498,2020-07-22,Chicken Parts,false,,,,
102497895,P21838,2020-07-22,Chicken Parts,false,,,,
102506267,P20251W,2020-07-22,Chicken Parts,false,,,,
102506383,P34152,2020-07-22,Chicken Parts,false,,,,
102506648,P38463,2020-07-22,Chicken Parts,false,,,,
102502647,P30775,2020-07-22,Chicken Parts,false,,,,
102499677,P44127,2020-07-22,Chicken Parts,false,,,,
102497093,P45342,2020-07-22,Chicken Parts,false,,,,
102499046,P51179,2020-07-22,Chicken Parts,false,,,,
102510306,P45483,2020-07-22,Chicken Parts,false,,,,
102497250,P45565,2020-07-22,Chicken Parts,false,,,,
102500829,P45884,2020-07-22,Chicken Parts,false,,,,
102511258,P48209,2020-07-22,Chicken Parts,false,,,,
102500628,P51354,2020-07-22,Chicken Parts,false,,,,
102511711,P46374,2020-07-22,Chicken Parts,false,,,,
102504991,P1096A,2020-07-22,Ground Turkey,false,,,,
102498296,P7101,2020-07-22,Chicken Parts,false,,,,
102506828,P7212,2020-07-22,Chicken Parts,false,,,,
102504200,P218,2020-07-22,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102509713,P559,2020-07-22,Chicken Parts,false,,,,
102497588,P31877,2020-07-22,Chicken Parts,false,,,,
102503738,P39891,2020-07-22,Chicken Parts,false,,,,
102497474,P419,2020-07-23,Whole Chicken,true,Kentucky,false,TET,Highly Important
102501365,P45910,2020-07-23,Whole Chicken,false,,,,
102501463,P34145,2020-07-23,Whole Chicken,false,,,,
102500045,P529,2020-07-23,Whole Chicken,false,,,,
102517406,P1325,2020-07-23,Whole Chicken,false,,,,
102501539,P1015,2020-07-23,Whole Chicken,false,,,,
102496279,P6164A,2020-07-23,Whole Chicken,false,,,,
102500986,P6058,2020-07-23,Whole Chicken,false,,,,
102507490,P2882,2020-07-23,Whole Chicken,false,,,,
102496055,P1307,2020-07-23,Whole Chicken,false,,,,
102517491,P890,2020-07-23,Whole Chicken,false,,,,
102507011,P341,2020-07-23,Whole Chicken,false,,,,
102511714,P548,2020-07-23,Whole Chicken,false,,,,
102497988,P19688,2020-07-23,Whole Chicken,false,,,,
102515707,P1137,2020-07-23,Whole Chicken,false,,,,
102515848,P218,2020-07-23,Whole Chicken,false,,,,
102517930,P7264,2020-07-23,Whole Chicken,false,,,,
102502326,P7156,2020-07-23,Whole Chicken,false,,,,
102500888,P5842,2020-07-23,Whole Chicken,false,,,,
102505597,P768,2020-07-23,Whole Chicken,false,,,,
102510732,P165H,2020-07-23,Whole Chicken,false,,,,
102503570,P1362,2020-07-23,Whole Chicken,false,,,,
102503041,P20251,2020-07-23,Whole Chicken,false,,,,
102505601,P322,2020-07-23,Whole Chicken,false,,,,
102500827,P806,2020-07-23,Whole Chicken,false,,,,
102497165,P40,2020-07-23,Chicken Parts,false,,,,
102510135,P19871,2020-07-23,Chicken Parts,false,,,,
